seed,team,n_players,n_qb,n_rb,n_wr,n_te,legal_roster,lineup_is_legal,lineup_failure_reason,budget_remaining,has_duplicate_player,keeper_sold_in_auction,enable_position_max
48,CJ,15,2,7,5,1,True,True,,245.89,False,False,False
48,Coby,15,1,6,6,2,True,True,,14.31,False,False,False
48,Evan,15,1,4,7,3,True,True,,146.28,False,False,False
48,James,15,2,5,5,3,True,True,,264.09,False,False,False
48,Jason,15,3,6,5,1,True,True,,58.47,False,False,False
48,Reid,15,2,5,5,3,True,True,,237.63,False,False,False
48,Ryan J,15,1,7,6,1,True,True,,36.11,False,False,False
48,Sam,15,1,5,7,2,True,True,,14.58,False,False,False
48,Shane,15,4,5,5,1,True,True,,311.16,False,False,False
48,Travis,15,1,7,6,1,True,True,,70.15,False,False,False
49,Brad,15,1,5,7,2,True,True,,154.0,False,False,False
49,Brandon,15,2,9,2,2,True,True,,53.92,False,False,False
49,CJ,15,2,5,7,1,True,True,,171.93,False,False,False
49,Coby,15,2,6,6,1,True,True,,263.75,False,False,False
49,Evan,15,2,3,7,3,True,True,,169.26,False,False,False
49,James,15,1,5,8,1,True,True,,281.0,False,False,False
49,Jason,15,1,8,5,1,True,True,,187.8,False,False,False
49,Reid,15,1,4,5,5,True,True,,245.0,False,False,False
49,Ryan J,15,4,7,3,1,True,True,,244.18,False,False,False
49,Sam,15,1,5,7,2,True,True,,86.6,False,False,False
49,Shane,15,2,6,5,2,True,True,,296.0,False,False,False
49,Travis,15,3,6,5,1,True,True,,99.81,False,False,False
50,Brad,15,1,5,7,2,True,True,,236.28,False,False,False
50,Brandon,15,3,6,3,3,True,True,,165.73,False,False,False
50,CJ,15,2,5,6,2,True,True,,127.23,False,False,False
50,Coby,15,1,7,3,4,True,True,,229.61,False,False,False
50,Evan,15,2,2,10,1,True,True,,175.0,False,False,False
50,James,15,3,6,5,1,True,True,,285.6,False,False,False
50,Jason,15,1,7,6,1,True,True,,194.0,False,False,False
50,Reid,15,2,4,5,4,True,True,,154.57,False,False,False
50,Ryan J,15,1,8,5,1,True,True,,241.0,False,False,False
50,Sam,15,3,5,6,1,True,True,,214.0,False,False,False
50,Shane,15,3,7,3,2,True,True,,263.19,False,False,False
50,Travis,15,1,4,8,2,True,True,,140.14,False,False,False
51,Brad,15,2,6,6,1,True,True,,268.82,False,False,False
51,Brandon,15,3,8,3,1,True,True,,171.46,False,False,False
51,CJ,15,2,7,5,1,True,True,,195.54,False,False,False
51,Coby,15,2,6,4,3,True,True,,256.0,False,False,False
51,Evan,15,2,4,8,1,True,True,,170.0,False,False,False
51,James,15,2,5,7,1,True,True,,262.0,False,False,False
51,Jason,15,1,4,5,5,True,True,,194.0,False,False,False
51,Reid,15,1,4,6,4,True,True,,244.56,False,False,False
51,Ryan J,15,1,5,7,2,True,True,,104.98,False,False,False
51,Sam,15,2,9,3,1,True,True,,89.0,False,False,False
51,Shane,15,1,6,7,1,True,True,,268.0,False,False,False
51,Travis,15,3,6,5,1,True,True,,247.65,False,False,False
52,Brad,15,3,3,7,2,True,True,,270.0,False,False,False
52,Brandon,15,2,4,4,5,True,True,,169.81,False,False,False
52,CJ,15,2,5,7,1,True,True,,213.32,False,False,False
52,Coby,15,1,5,7,2,True,True,,118.13,False,False,False
52,Evan,15,3,3,8,1,True,True,,175.0,False,False,False
52,James,15,3,4,6,2,True,True,,280.0,False,False,False
52,Jason,15,1,8,4,2,True,True,,96.16,False,False,False
52,Reid,15,2,7,4,2,True,True,,247.0,False,False,False
52,Ryan J,15,2,7,5,1,True,True,,241.0,False,False,False
52,Sam,15,1,8,4,2,True,True,,117.75,False,False,False
52,Shane,15,1,7,5,2,True,True,,309.83,False,False,False
52,Travis,15,3,5,5,2,True,True,,248.0,False,False,False
53,Brad,15,2,4,6,3,True,True,,265.7,False,False,False
53,Brandon,15,3,3,6,3,True,True,,157.88,False,False,False
53,CJ,15,2,7,4,2,True,True,,184.93,False,False,False
53,Coby,15,3,7,4,1,True,True,,259.0,False,False,False
53,Evan,15,1,6,7,1,True,True,,175.0,False,False,False
53,James,15,1,6,6,2,True,True,,198.14,False,False,False
53,Jason,15,4,7,3,1,True,True,,195.45,False,False,False
53,Reid,15,2,6,5,2,True,True,,103.27,False,False,False
53,Ryan J,15,1,6,6,2,True,True,,241.18,False,False,False
53,Sam,15,1,7,4,3,True,True,,170.2,False,False,False
53,Shane,15,2,4,7,2,True,True,,248.83,False,False,False
53,Travis,15,1,5,8,1,True,True,,54.53,False,False,False
54,Brad,15,2,2,8,3,True,True,,268.0,False,False,False
54,Brandon,15,2,5,7,1,True,True,,169.0,False,False,False
54,CJ,15,3,3,5,4,True,True,,242.3,False,False,False
54,Coby,15,1,8,5,1,True,True,,249.0,False,False,False
54,Evan,15,1,6,6,2,True,True,,140.95,False,False,False
54,James,15,1,10,3,1,True,True,,273.0,False,False,False
54,Jason,15,1,2,8,4,True,True,,165.85,False,False,False
54,Reid,15,1,4,7,3,True,True,,240.0,False,False,False
54,Ryan J,15,4,6,4,1,True,True,,246.73,False,False,False
54,Sam,15,5,6,3,1,True,True,,214.0,False,False,False
54,Shane,15,2,7,5,1,True,True,,305.0,False,False,False
54,Travis,15,1,7,5,2,True,True,,212.16,False,False,False
55,Brad,15,2,4,6,3,True,True,,248.97,False,False,False
55,Brandon,15,1,4,8,2,True,True,,126.02,False,False,False
55,CJ,15,2,5,6,2,True,True,,130.53,False,False,False
55,Coby,15,3,6,4,2,True,True,,255.78,False,False,False
55,Evan,15,2,5,7,1,True,True,,147.22,False,False,False
55,James,15,3,3,6,3,True,True,,270.19,False,False,False
55,Jason,15,1,5,8,1,True,True,,195.78,False,False,False
55,Reid,15,2,5,5,3,True,True,,192.23,False,False,False
55,Ryan J,15,2,6,5,2,True,True,,241.0,False,False,False
55,Sam,15,2,8,3,2,True,True,,69.77,False,False,False
55,Shane,15,3,7,4,1,True,True,,315.0,False,False,False
55,Travis,15,1,7,6,1,True,True,,248.0,False,False,False
56,Brad,15,2,5,6,2,True,True,,216.04,False,False,False
56,Brandon,15,1,7,3,4,True,True,,31.66,False,False,False
56,CJ,15,2,6,4,3,True,True,,250.18,False,False,False
56,Coby,15,1,9,4,1,True,True,,261.46,False,False,False
56,Evan,15,1,7,6,1,True,True,,175.0,False,False,False
56,James,15,2,5,7,1,True,True,,274.0,False,False,False
56,Jason,15,1,4,8,2,True,True,,26.58,False,False,False
56,Reid,15,3,4,4,4,True,True,,195.94,False,False,False
56,Ryan J,15,1,8,5,1,True,True,,239.0,False,False,False
56,Sam,15,4,4,6,1,True,True,,214.0,False,False,False
56,Shane,15,2,3,7,3,True,True,,310.0,False,False,False
56,Travis,15,2,5,7,1,True,True,,225.74,False,False,False
57,Brad,15,2,5,7,1,True,True,,137.38,False,False,False
57,Brandon,15,2,6,5,2,True,True,,46.1,False,False,False
57,CJ,15,4,6,4,1,True,True,,249.98,False,False,False
57,Coby,15,2,8,4,1,True,True,,40.14,False,False,False
57,Evan,15,1,6,7,1,True,True,,166.56,False,False,False
57,James,15,3,5,5,2,True,True,,211.81,False,False,False
57,Jason,15,1,3,6,5,True,True,,190.0,False,False,False
57,Reid,15,1,5,6,3,True,True,,92.99,False,False,False
57,Ryan J,15,1,4,6,4,True,True,,242.0,False,False,False
57,Sam,15,1,9,4,1,True,True,,194.0,False,False,False
57,Shane,15,5,6,3,1,True,True,,315.0,False,False,False
57,Travis,15,2,5,7,1,True,True,,111.03,False,False,False
58,Brad,15,1,7,6,1,True,True,,131.55,False,False,False
58,Brandon,15,4,6,3,2,True,True,,172.42,False,False,False
58,CJ,15,1,4,8,2,True,True,,23.29,False,False,False
58,Coby,15,3,7,4,1,True,True,,259.0,False,False,False
58,Evan,15,1,5,7,2,True,True,,145.9,False,False,False
58,James,15,2,5,6,2,True,True,,284.78,False,False,False
58,Jason,15,1,5,7,2,True,True,,37.0,False,False,False
58,Reid,15,1,4,8,2,True,True,,203.47,False,False,False
58,Ryan J,15,2,5,5,3,True,True,,242.21,False,False,False
58,Sam,15,2,6,4,3,True,True,,199.0,False,False,False
58,Shane,15,2,7,4,2,True,True,,145.34,False,False,False
58,Travis,15,3,6,4,2,True,True,,214.9,False,False,False
59,Brad,15,3,5,4,3,True,True,,250.31,False,False,False
59,Brandon,15,1,7,6,1,True,True,,110.09,False,False,False
59,CJ,15,3,5,6,1,True,True,,250.45,False,False,False
59,Coby,15,2,7,4,2,True,True,,263.87,False,False,False
59,Evan,15,1,4,8,2,True,True,,65.68,False,False,False
59,James,15,3,4,7,1,True,True,,268.1,False,False,False
59,Jason,15,1,6,7,1,True,True,,105.11,False,False,False
59,Reid,15,1,5,6,3,True,True,,243.0,False,False,False
59,Ryan J,15,2,3,5,5,True,True,,236.65,False,False,False
59,Sam,15,2,5,6,2,True,True,,124.57,False,False,False
59,Shane,15,3,8,3,1,True,True,,315.0,False,False,False
59,Travis,15,2,7,5,1,True,True,,168.65,False,False,False
60,Brad,15,2,5,5,3,True,True,,212.19,False,False,False
60,Brandon,15,3,5,5,2,True,True,,170.0,False,False,False
60,CJ,15,1,4,7,3,True,True,,240.2,False,False,False
60,Coby,15,2,8,4,1,True,True,,112.42,False,False,False
60,Evan,15,3,3,8,1,True,True,,175.0,False,False,False
60,James,15,1,6,7,1,True,True,,277.0,False,False,False
60,Jason,15,1,5,7,2,True,True,,36.65,False,False,False
60,Reid,15,1,5,7,2,True,True,,67.59,False,False,False
60,Ryan J,15,3,4,5,3,True,True,,246.0,False,False,False
60,Sam,15,3,6,3,3,True,True,,170.43,False,False,False
60,Shane,15,2,8,4,1,True,True,,92.38,False,False,False
60,Travis,15,2,7,5,1,True,True,,249.09,False,False,False
61,Brad,15,2,7,5,1,True,True,,80.51,False,False,False
61,Brandon,15,1,7,4,3,True,True,,143.82,False,False,False
61,CJ,15,3,6,4,2,True,True,,251.28,False,False,False
61,Coby,15,1,8,4,2,True,True,,47.73,False,False,False
61,Evan,15,3,2,9,1,True,True,,175.0,False,False,False
61,James,15,2,4,8,1,True,True,,239.28,False,False,False
61,Jason,15,2,7,5,1,True,True,,197.49,False,False,False
61,Reid,15,2,3,5,5,True,True,,225.22,False,False,False
61,Ryan J,15,1,4,7,3,True,True,,235.62,False,False,False
61,Sam,15,1,6,7,1,True,True,,62.3,False,False,False
61,Shane,15,2,8,3,2,True,True,,285.87,False,False,False
61,Travis,15,2,6,6,1,True,True,,58.73,False,False,False
62,Brad,15,2,8,4,1,True,True,,266.25,False,False,False
62,Brandon,15,3,4,6,2,True,True,,170.15,False,False,False
62,CJ,15,1,4,8,2,True,True,,131.44,False,False,False
62,Coby,15,1,9,3,2,True,True,,167.54,False,False,False
62,Evan,15,4,4,6,1,True,True,,144.0,False,False,False
62,James,15,3,3,5,4,True,True,,199.73,False,False,False
62,Jason,15,1,4,6,4,True,True,,195.0,False,False,False
62,Reid,15,3,4,6,2,True,True,,247.08,False,False,False
62,Ryan J,15,1,8,5,1,True,True,,241.0,False,False,False
62,Sam,15,1,8,5,1,True,True,,166.0,False,False,False
62,Shane,15,1,7,6,1,True,True,,224.79,False,False,False
62,Travis,15,2,5,7,1,True,True,,247.0,False,False,False
63,Brad,15,1,7,4,3,True,True,,242.78,False,False,False
63,Brandon,15,2,6,6,1,True,True,,32.27,False,False,False
63,CJ,15,3,3,7,2,True,True,,118.21,False,False,False
63,Coby,15,1,9,3,2,True,True,,261.35,False,False,False
63,Evan,15,2,3,9,1,True,True,,169.05,False,False,False
63,James,15,4,3,6,2,True,True,,278.33,False,False,False
63,Jason,15,1,5,7,2,True,True,,38.09,False,False,False
63,Reid,15,1,8,4,2,True,True,,27.76,False,False,False
63,Ryan J,15,1,5,6,3,True,True,,216.09,False,False,False
63,Sam,15,2,8,4,1,True,True,,54.96,False,False,False
63,Shane,15,3,4,7,1,True,True,,315.0,False,False,False
63,Travis,15,3,4,5,3,True,True,,104.93,False,False,False
64,Brad,15,1,5,7,2,True,True,,227.02,False,False,False
64,Brandon,15,2,6,5,2,True,True,,132.43,False,False,False
64,CJ,15,2,6,4,3,True,True,,250.16,False,False,False
64,Coby,15,1,8,4,2,True,True,,256.68,False,False,False
64,Evan,15,2,6,6,1,True,True,,172.23,False,False,False
64,James,15,5,3,6,1,True,True,,288.0,False,False,False
64,Jason,15,2,5,7,1,True,True,,193.0,False,False,False
64,Reid,15,1,8,4,2,True,True,,244.0,False,False,False
64,Ryan J,15,1,6,6,2,True,True,,177.0,False,False,False
64,Sam,15,1,8,4,2,True,True,,204.0,False,False,False
64,Shane,15,3,4,6,2,True,True,,258.06,False,False,False
64,Travis,15,1,5,7,2,True,True,,195.0,False,False,False
65,Brad,15,1,5,6,3,True,True,,258.61,False,False,False
65,Brandon,15,1,4,9,1,True,True,,169.0,False,False,False
65,CJ,15,1,4,6,4,True,True,,229.14,False,False,False
65,Coby,15,1,7,5,2,True,True,,194.0,False,False,False
65,Evan,15,1,5,8,1,True,True,,162.08,False,False,False
65,James,15,2,5,5,3,True,True,,278.72,False,False,False
65,Jason,15,1,7,5,2,True,True,,186.0,False,False,False
65,Reid,15,1,8,4,2,True,True,,244.0,False,False,False
65,Ryan J,15,5,5,4,1,True,True,,248.0,False,False,False
65,Sam,15,1,7,6,1,True,True,,204.0,False,False,False
65,Shane,15,5,5,2,3,True,True,,309.0,False,False,False
65,Travis,15,3,5,6,1,True,True,,249.0,False,False,False
66,Brad,15,3,5,4,3,True,True,,268.24,False,False,False
66,Brandon,15,3,4,7,1,True,True,,135.86,False,False,False
66,CJ,15,2,6,5,2,True,True,,178.23,False,False,False
66,Coby,15,2,7,5,1,True,True,,265.0,False,False,False
66,Evan,15,1,5,7,2,True,True,,46.31,False,False,False
66,James,15,4,6,4,1,True,True,,286.69,False,False,False
66,Jason,15,3,5,6,1,True,True,,64.19,False,False,False
66,Reid,15,3,4,4,4,True,True,,244.18,False,False,False
66,Ryan J,15,1,8,5,1,True,True,,168.0,False,False,False
66,Sam,15,1,6,5,3,True,True,,184.43,False,False,False
66,Shane,15,1,5,7,2,True,True,,112.37,False,False,False
66,Travis,15,2,6,6,1,True,True,,215.69,False,False,False
67,Brad,15,2,5,5,3,True,True,,266.0,False,False,False
67,Brandon,15,1,10,2,2,True,True,,85.73,False,False,False
67,CJ,15,1,4,8,2,True,True,,83.92,False,False,False
67,Coby,15,1,6,7,1,True,True,,181.51,False,False,False
67,Evan,15,1,6,7,1,True,True,,172.37,False,False,False
67,James,15,1,6,7,1,True,True,,277.0,False,False,False
67,Jason,15,2,6,5,2,True,True,,188.69,False,False,False
67,Reid,15,2,5,4,4,True,True,,245.0,False,False,False
67,Ryan J,15,3,4,6,2,True,True,,248.0,False,False,False
67,Sam,15,5,5,4,1,True,True,,211.51,False,False,False
67,Shane,15,1,6,5,3,True,True,,309.0,False,False,False
67,Travis,15,1,5,7,2,True,True,,141.59,False,False,False
68,Brad,15,3,5,6,1,True,True,,269.76,False,False,False
68,Brandon,15,3,5,6,1,True,True,,171.32,False,False,False
68,CJ,15,1,7,6,1,True,True,,94.85,False,False,False
68,Coby,15,2,9,3,1,True,True,,258.0,False,False,False
68,Evan,15,2,2,8,3,True,True,,170.0,False,False,False
68,James,15,2,4,7,2,True,True,,232.11,False,False,False
68,Jason,15,1,7,5,2,True,True,,124.61,False,False,False
68,Reid,15,2,4,5,4,True,True,,93.43,False,False,False
68,Ryan J,15,1,8,5,1,True,True,,241.0,False,False,False
68,Sam,15,3,6,4,2,True,True,,209.89,False,False,False
68,Shane,15,3,6,3,3,True,True,,268.17,False,False,False
68,Travis,15,2,4,8,1,True,True,,143.19,False,False,False
69,Brad,15,1,5,8,1,True,True,,180.0,False,False,False
69,Brandon,15,3,5,5,2,True,True,,133.8,False,False,False
69,CJ,15,2,3,8,2,True,True,,251.71,False,False,False
69,Coby,15,1,8,5,1,True,True,,52.02,False,False,False
69,Evan,15,1,6,7,1,True,True,,175.0,False,False,False
69,James,15,2,5,6,2,True,True,,213.96,False,False,False
69,Jason,15,2,6,5,2,True,True,,80.43,False,False,False
69,Reid,15,4,3,6,2,True,True,,245.72,False,False,False
69,Ryan J,15,1,9,4,1,True,True,,241.0,False,False,False
69,Sam,15,1,7,2,5,True,True,,197.66,False,False,False
69,Shane,15,2,6,5,2,True,True,,151.93,False,False,False
69,Travis,15,2,4,7,2,True,True,,153.48,False,False,False
70,Brad,15,1,4,8,2,True,True,,32.22,False,False,False
70,Brandon,15,2,6,3,4,True,True,,127.5,False,False,False
70,CJ,15,2,6,5,2,True,True,,224.2,False,False,False
70,Coby,15,1,7,4,3,True,True,,236.18,False,False,False
70,Evan,15,2,4,7,2,True,True,,170.14,False,False,False
70,James,15,1,4,9,1,True,True,,202.39,False,False,False
70,Jason,15,1,6,6,2,True,True,,120.08,False,False,False
70,Reid,15,1,8,4,2,True,True,,235.0,False,False,False
70,Ryan J,15,3,5,4,3,True,True,,244.21,False,False,False
70,Sam,15,3,5,6,1,True,True,,101.05,False,False,False
70,Shane,15,3,6,5,1,True,True,,312.7,False,False,False
70,Travis,15,2,6,4,3,True,True,,246.78,False,False,False
71,Brad,15,1,6,5,3,True,True,,159.24,False,False,False
71,Brandon,15,1,8,5,1,True,True,,171.2,False,False,False
71,CJ,15,1,5,7,2,True,True,,122.32,False,False,False
71,Coby,15,2,8,4,1,True,True,,263.63,False,False,False
71,Evan,15,1,4,9,1,True,True,,175.0,False,False,False
71,James,15,1,7,6,1,True,True,,281.0,False,False,False
71,Jason,15,2,3,9,1,True,True,,96.16,False,False,False
71,Reid,15,3,4,6,2,True,True,,195.58,False,False,False
71,Ryan J,15,2,5,6,2,True,True,,241.0,False,False,False
71,Sam,15,2,7,2,4,True,True,,209.0,False,False,False
71,Shane,15,3,7,2,3,True,True,,225.65,False,False,False
71,Travis,15,3,4,6,2,True,True,,245.83,False,False,False
72,Brad,15,1,4,6,4,True,True,,239.66,False,False,False
72,Brandon,15,1,8,2,4,True,True,,152.18,False,False,False
72,CJ,15,1,4,8,2,True,True,,196.8,False,False,False
72,Coby,15,2,8,3,2,True,True,,165.86,False,False,False
72,Evan,15,1,4,8,2,True,True,,154.13,False,False,False
72,James,15,4,4,5,2,True,True,,275.4,False,False,False
72,Jason,15,1,6,7,1,True,True,,193.0,False,False,False
72,Reid,15,1,7,5,2,True,True,,244.0,False,False,False
72,Ryan J,15,2,7,4,2,True,True,,134.25,False,False,False
72,Sam,15,4,6,4,1,True,True,,200.18,False,False,False
72,Shane,15,2,6,6,1,True,True,,231.72,False,False,False
72,Travis,15,2,6,5,2,True,True,,235.0,False,False,False
73,Brad,15,1,5,8,1,True,True,,195.15,False,False,False
73,Brandon,15,1,8,4,2,True,True,,12.15,False,False,False
73,CJ,15,2,5,5,3,True,True,,247.0,False,False,False
73,Coby,15,2,8,4,1,True,True,,262.42,False,False,False
73,Evan,15,3,4,6,2,True,True,,85.53,False,False,False
73,James,15,5,2,5,3,True,True,,277.08,False,False,False
73,Jason,15,4,5,5,1,True,True,,9.4,False,False,False
73,Reid,15,2,4,7,2,True,True,,242.0,False,False,False
73,Ryan J,15,1,6,7,1,True,True,,241.0,False,False,False
73,Sam,15,4,5,3,3,True,True,,211.0,False,False,False
73,Shane,15,3,6,5,1,True,True,,309.0,False,False,False
73,Travis,15,1,6,6,2,True,True,,238.8,False,False,False
74,Brad,15,2,4,7,2,True,True,,88.22,False,False,False
74,Brandon,15,2,7,4,2,True,True,,38.44,False,False,False
74,CJ,15,3,5,6,1,True,True,,252.22,False,False,False
74,Coby,15,3,8,3,1,True,True,,261.0,False,False,False
74,Evan,15,1,3,7,4,True,True,,142.63,False,False,False
74,James,15,1,8,5,1,True,True,,281.0,False,False,False
74,Jason,15,2,5,5,3,True,True,,33.88,False,False,False
74,Reid,15,2,4,7,2,True,True,,139.99,False,False,False
74,Ryan J,15,2,3,7,3,True,True,,232.9,False,False,False
74,Sam,15,2,5,6,2,True,True,,28.39,False,False,False
74,Shane,15,3,5,6,1,True,True,,315.0,False,False,False
74,Travis,15,1,7,5,2,True,True,,34.83,False,False,False
75,Brad,15,2,4,8,1,True,True,,268.5,False,False,False
75,Brandon,15,3,6,4,2,True,True,,169.76,False,False,False
75,CJ,15,2,6,5,2,True,True,,70.93,False,False,False
75,Coby,15,1,7,4,3,True,True,,259.0,False,False,False
75,Evan,15,1,5,8,1,True,True,,175.0,False,False,False
75,James,15,1,7,6,1,True,True,,281.0,False,False,False
75,Jason,15,2,6,6,1,True,True,,106.92,False,False,False
75,Reid,15,1,4,4,6,True,True,,234.0,False,False,False
75,Ryan J,15,2,4,8,1,True,True,,188.27,False,False,False
75,Sam,15,2,7,5,1,True,True,,169.21,False,False,False
75,Shane,15,3,7,4,1,True,True,,93.64,False,False,False
75,Travis,15,2,5,5,3,True,True,,245.2,False,False,False
76,Brad,15,1,5,7,2,True,True,,250.52,False,False,False
76,Brandon,15,2,8,3,2,True,True,,168.29,False,False,False
76,CJ,15,2,8,4,1,True,True,,246.0,False,False,False
76,Coby,15,1,11,2,1,True,True,,265.0,False,False,False
76,Evan,15,2,3,9,1,True,True,,171.0,False,False,False
76,James,15,1,3,9,2,True,True,,281.0,False,False,False
76,Jason,15,2,6,6,1,True,True,,19.69,False,False,False
76,Reid,15,1,4,4,6,True,True,,241.93,False,False,False
76,Ryan J,15,4,4,6,1,True,True,,244.5,False,False,False
76,Sam,15,2,7,4,2,True,True,,25.3,False,False,False
76,Shane,15,1,7,5,2,True,True,,87.99,False,False,False
76,Travis,15,3,3,8,1,True,True,,157.94,False,False,False
77,Brad,15,2,6,4,3,True,True,,202.12,False,False,False
77,Brandon,15,3,6,3,3,True,True,,169.0,False,False,False
77,CJ,15,1,4,8,2,True,True,,63.68,False,False,False
77,Coby,15,1,8,5,1,True,True,,238.17,False,False,False
77,Evan,15,1,5,8,1,True,True,,175.0,False,False,False
77,James,15,2,5,7,1,True,True,,286.69,False,False,False
77,Jason,15,2,3,5,5,True,True,,181.39,False,False,False
77,Reid,15,1,6,5,3,True,True,,76.84,False,False,False
77,Ryan J,15,2,6,6,1,True,True,,203.92,False,False,False
77,Sam,15,3,7,4,1,True,True,,207.0,False,False,False
77,Shane,15,3,4,7,1,True,True,,108.99,False,False,False
77,Travis,15,1,8,5,1,True,True,,108.35,False,False,False
78,Brad,15,2,4,8,1,True,True,,58.21,False,False,False
78,Brandon,15,1,7,6,1,True,True,,91.73,False,False,False
78,CJ,15,2,4,7,2,True,True,,250.77,False,False,False
78,Coby,15,2,6,6,1,True,True,,98.06,False,False,False
78,Evan,15,1,5,8,1,True,True,,175.0,False,False,False
78,James,15,3,6,5,1,True,True,,285.61,False,False,False
78,Jason,15,2,6,5,2,True,True,,194.72,False,False,False
78,Reid,15,1,8,4,2,True,True,,243.0,False,False,False
78,Ryan J,15,1,6,5,3,True,True,,148.1,False,False,False
78,Sam,15,2,5,3,5,True,True,,130.52,False,False,False
78,Shane,15,2,7,4,2,True,True,,278.68,False,False,False
78,Travis,15,3,4,6,2,True,True,,167.67,False,False,False
79,Brad,15,3,4,5,3,True,True,,44.44,False,False,False
